user_id,prod_id,rating
AZNUHQSHZHSUE,B001M4N956,5.0
A2J8DE8R94ZB02,B005CT56F8,5.0
AGYH5U11ZKPFB,B006VCP72W,5.0
A24QFMD1RXLJMB,B002K3Z3DO,5.0
AAQ9NJ480N9W5,B000KE48CM,5.0
A2WLNSZ9U0T1S3,B0002A9RFM,5.0
A38KK0SZYEH5UD,B001FWBUUG,5.0
A2EZTM9WY5B5IL,B00001WRSJ,4.0
ADLVFFE4VBT8,B000TXZIDM,4.0
A36K2N527TXXJN,B00GVRHON2,5.0
AVFJ327UXPXLF,B00CO1I29O,5.0
A3L6L5O89JTX2T,B000QUUFRW,5.0
A1CMD08Z49PGKQ,B009SYZ8OC,5.0
ALQ4USPEQ9L5N,B00CXADBRY,3.0
A2Z2MUP8JRJXEU,B002NEGTTW,4.0
AYNAH993VDECT,B005I6EU48,5.0
A3CG93783LP0FO,B0075SUHKI,4.0
A259MPG6SOL02P,B001QUA6RA,5.0
A51OFQVC6O5YL,B005DVJJWQ,5.0
AI8EMB0HUC6Z5,B0000X0VCY,5.0
A3E3EQ39FZTZEK,B000HCT12O,4.0
ANYC38I00IRVK,B0016LFN2C,5.0
A35HOUWHAYZZN6,B005BCCML2,5.0
A3QQGPI3CTV9SX,B000Q8UAWY,5.0
AZMY6E8B52L2T,B00EDCF0MY,5.0
A2K6CDQ9HZ359G,B007IV7KRU,4.0
A680RUE1FDO8B,B008CS5T76,5.0
A1R377IPZOKLMM,B00D029NNA,5.0
A1Z7SC7HH1BJKA,B00A0ABQLM,5.0
A2SR7S6ZJJDGNB,B00D029NNA,5.0
A11R5VW7IM6ISQ,B004NBL9WK,5.0
A3EP26M3QHINXT,B00IVPU786,5.0
A27QXQQOLAMRRR,B00FQQ4PNQ,3.0
A3LPL35P7FH78Y,B00EZ9XKCM,5.0
A141R97FHSSUQ0,B000AAZQJU,5.0
A3N4VTNFPMTHEF,B00J2LIC44,3.0
AR74YY08IP2WE,B005EOWBKE,4.0
A3R4794K2RVU1S,B00461E7JE,5.0
A2OWR5G2OAQF7C,B002W1WHGU,3.0
A2WPL6Y08K6ZQH,B008VD4TLY,5.0
A3HXGSMCIOZEW8,B000QUUFRW,5.0
ALDAF4VVLFRHP,B001L6LG5K,4.0
A240FRPD4MEXND,B0056Z0SJM,5.0
A33HIV8RXRDM88,B00C8OT7FK,3.0
A1R19YYR5OR26T,B000EY5F5C,4.0
A1435P5AMCPB3X,B000Q8UAWY,5.0
A2UEB48LAWFUCW,B00BWL33H8,5.0
A2XRMQA6PJ5ZJ8,B000BYCKU8,5.0
A6VPK7X53QNAQ,B0043M668G,5.0
A2RGWCT6K2C3EZ,B000JLU2A8,5.0
A3FEGTOLCWXSV4,B0058NN6CS,5.0
A1H6SBO7R007I8,B005JLQL26,5.0
AOEDWQLH2WKKW,B00C0NWAPS,5.0
A1ODOGXEYECQQ8,B005I6EU48,5.0
A22I55P15NSAOX,B008Y1KK6Q,4.0
A3DQWFWINN3V5A,B001QUA6R0,5.0
A2JRDFIGWTX50J,B0009HGVZW,5.0
A2BYV7S1QP2YIG,B007I5JT4S,5.0
A6VXZ1EEPRTLV,B00CSDMWGW,5.0
A20ZM879PCQQEZ,B0055MBQOW,3.0
A15QYHQH80W30L,B001TH7GUU,5.0
A2GMZZ6TDYOHY7,B003O1UYHG,5.0
A1CMD08Z49PGKQ,B000067RT6,5.0
A303SNZ4AR7TDQ,B0036Q7MV0,5.0
A18FLOC8YQY0P8,B000WAHFBK,5.0
A30UP2KKD5IQEP,B0088CJT4U,4.0
ATFBVUXDIRXT6,B007BYLLNI,5.0
A3QMJMTLJC34QC,B001F51G16,5.0
A215IN14OKAE2T,B008XVAVAW,4.0
A3QKIR8J56EUI1,B003IRR0YQ,5.0
A1GBT4UN2RW7XY,B00066IJPQ,5.0
A15QYHQH80W30L,B000EOSHGQ,5.0
A3JU990UTN5RQP,B002VPE1Q6,5.0
A1URXSRV6WDHVY,B005O81U9S,4.0
A1QLQCJVGCQPP0,B008LTBITY,5.0
A2WCFDOCS73PNB,B00834SJSK,5.0
AX7317G153T8W,B002IC0YL8,4.0
A12DQZKRKTNF5E,B0066636AS,2.0
AY3D7DG5L5WCK,B00G4FCHH4,5.0
A2UOHALGF2X77Q,B004YI9NTS,5.0
A2XIOXRRYX0KZY,B00EL8NJ82,5.0
A3LZA698SQPCXE,B009YQ8BTI,5.0
A2POXR5VS3PHKR,B000A3WS20,5.0
AKSQNMIKOU01H,B000JLM50I,4.0
A105TOJ6LTVMBG,B000LP0R3E,5.0
A7EU2BWLLCJY2,B00FSA8VQ2,5.0
ANXEW7IDYDJEH,B00006JN3G,5.0
AT8V3JOZD3KWK,B001FA1NK0,5.0
A2JP9E1H0SF392,B00AAHTQ30,4.0
ATZJNEXX7LWD3,B001VFUN82,3.0
A23GFTVIETX7DS,B00FSA8VQ2,4.0
A3Q4TYJVAM4IRM,B007R67FNA,5.0
AZNUHQSHZHSUE,B004N625B4,5.0
A2JKM8KF3296CW,B0094V6104,2.0
A25UZ7MA72SMKM,B0014VY28A,5.0
A24P4E3RJ6AX94,B0090I9VVC,5.0
A1ODOGXEYECQQ8,B005O9YMM4,4.0
A23GFTVIETX7DS,B00JWV1LP6,5.0
A3VI2VETB90ZG5,B00EJ8CKGG,4.0
A1FLJCHN5CG5M5,B001G1ZPV6,5.0
A3PPO2X5PJE1L9,B006DEBYWU,4.0
AX05DBU8IRUWY,B007WTAJTO,5.0
A361M14PU2GUEG,B00CD8ADKO,5.0
A2XJMQ2COPGWJH,B002EUCU3O,5.0
A17Z0LVY96TO53,B000V5K3FG,4.0
ASRA2UZ3JV87B,B003IT6XBK,4.0
A28I5UM0FT3I6T,B003AVMRQG,5.0
A2EMUM49CE0JV4,B001XURP7W,5.0
A1PL7QILVQV3IF,B00005T39Y,5.0
A11I1I9QLMAM1A,B001O9X9EU,1.0
A1OMXVXXP07F05,B0081OY95E,5.0
A12LH2100CKQO,B003VAHYTG,5.0
ACJT8MUC0LRF0,B00I0G8GNY,5.0
A2MIP3AQVSF2SS,B000N99BBC,5.0
A361M14PU2GUEG,B00EH5TWT4,5.0
A3V7D0LH8L7BG0,B003DTLV8K,5.0
AT28RL25Q2OLK,B002PU9SQU,4.0
A1QOK9LU90ACF7,B0096YOQRY,5.0
A1R377IPZOKLMM,B003ZQYVVK,4.0
AY3XPKRAMKKY7,B006N1TF7E,2.0
A5JLAU2ARJ0BO,B0002IWC9C,3.0
A2VODABWSVHV8E,B000H02B6O,5.0
A240FRPD4MEXND,B004R6WWK4,4.0
A3G007LQX6KGOD,B00FF8ZRR8,5.0
A1BJOHHLG0D965,B005GIWTOQ,4.0
A5JLAU2ARJ0BO,B00005MOZG,4.0
A3BNMHRW2R35LK,B001MSF1FI,3.0
A1J75JJ0Q2OEJN,B0054L8MR8,5.0
A3V6QSTG2T9MIO,B00BXF5GKK,2.0
A1FXT4VNDA25LY,B00004ZCJE,5.0
A3A15L96IYUO6V,B007ZW43IQ,3.0
ADLVFFE4VBT8,B004WIUDGM,4.0
A1QQA7Y92L4F9R,B001LK8P14,5.0
A2V5M5EJPOD2IU,B00452V66G,5.0
A3284KYDZ00BZA,B0030MIU16,5.0
A26BDXG9KVH7SU,B007C0Y7RI,2.0
A26LD9FQHTM8ZH,B001TZQITM,5.0
AEN44U6T9R93,B000OGX5AM,5.0
A1E1LEVQ9VQNK,B005GI2VMG,5.0
A3F3B6HY9RJI04,B00IL7B2YM,4.0
A1F7YU6O5RU432,B00BERGFV6,5.0
A23ONMGKEWDG4M,B0002SQ2P2,5.0
A319Y83RT0MRVR,B004OR14H8,5.0
A1SDPA1J98UP4L,B0035LBRJO,4.0
A2IMLOJ2Z2QEU2,B004T9RR6I,3.0
AQB4DH57MSZSC,B0078LSTWU,5.0
AEJAGHLC675A7,B008ZGKWQI,5.0
A2LW5AL0KQ9P1M,B00DQZSBUC,3.0
A1CN1P7147QDJC,B008MDSWI4,1.0
A3BNMHRW2R35LK,B001TH7GSW,5.0
AB094YABX21WQ,B000067RC4,4.0
A1GWG5CWLKJ7ET,B002MMY4WY,5.0
A1S7BFT0HDF3HA,B0015EA3NO,4.0
A7Z2J9V37ABCO,B009NB8WR0,4.0
A3SOJO7Z7R9WIA,B00D1QC50S,4.0
A3EK2KTYHJCPB9,B004CLYEE6,5.0
A22I55P15NSAOX,B008R7EVE4,5.0
A1HFT68GJ42LTM,B00DLKE7OQ,5.0
A5Q1FK0FWU7DH,B001QFZMCO,5.0
ADHA1W879JNT0,B00634PLTW,5.0
A36MP37DITBU6F,B004GUT1QO,5.0
A328S9RN3U5M68,B00G537M7K,5.0
A3J8A5L5AF5TX9,B002G1YNQS,4.0
A24HWYHR28JJ7A,B0079T724W,3.0
AT8V3JOZD3KWK,B001144JQU,5.0
A19FRW264WZTGP,B0062HIPMA,4.0
A2BLFCOPSMBOZ9,B00CIYXD6O,5.0
A2WCFDOCS73PNB,B001H9NR7Q,4.0
A4D5B7Q8A7PA6,B007CRWQ74,5.0
A37PV5GMP2ILJC,B003JZU8DC,4.0
A2V9DTXTQ5YIMK,B0043M668G,5.0
A2OBDNQ5ZYU1L8,B0082E9K7U,5.0
A2UKE7GIVC7XFW,B00829TIEK,5.0
A1OA2ZW406NQXM,B001UE8IMC,5.0
A259MPG6SOL02P,B0041OSQB6,3.0
A226VGZWOEBPGL,B00F6E8OUS,4.0
A3JNBO7H2SPL44,B003VANO7C,5.0
A1YVO5V1SO18DZ,B00DQZNWNI,4.0
A1522TN5FVJL0Y,B003VAHYNC,4.0
A36K2N527TXXJN,B00D1V2882,4.0
A1JUBRIZMO0RJV,B0002GDIII,5.0
A2ARDVMUGDFED6,B001SVJUPG,4.0
A38KK0SZYEH5UD,B00ESLEAFI,4.0
A370XYLIZCSK1Y,B00BBD7NFU,3.0
AHNHLGKIZ2N3B,B00BOHNYTW,5.0
A3R33KMESG0XGQ,B00634PLTW,4.0
AYB4ELCS5AM8P,B00IMZKDOS,5.0
A3V2EZ6MA32FF6,B0058NN6CS,5.0
A240FRPD4MEXND,B003X26LYG,4.0
AQ2FC1DLKVD8H,B0041Q38NU,5.0
A2PL06HW6KZH2,B001E1Y5O6,5.0
AXR3CV6A4FMBG,B004HO58L6,3.0
A353U0L2HAMSHV,B001TOD7ME,4.0
A1VVRA3P6G1TWH,B00009XVCZ,4.0
A2XRMQA6PJ5ZJ8,B008AF383S,5.0
A30X750M8V1XXW,B0028AD7BE,4.0
A17BUUBOU0598B,B0013F6HK8,4.0
A12DQZKRKTNF5E,B00CSFCYFY,4.0
A3K91X9X2ARDOK,B000092TT0,5.0
A54S9CIUV5VNB,B006JH8T3S,5.0
A1MFVAHTT2BHM0,B004HBK4T0,3.0
A31BD4RXCON7QO,B003NRHAH8,5.0
A7Y6AVS576M03,B000HZDF8W,5.0
A3QQCEQ33O0GJU,B000JQ17WK,5.0
AW5JSQCHC2ZJO,B00DR0B31U,4.0
A11EXFO14WEJM1,B006DEBYWU,5.0
A34JKODTSKCGEN,B000FIVDIA,5.0
AMVXR3NPL0GWX,B003SQEAY0,5.0
ANTN61S4L7WG9,B00E87E1OM,4.0
A18L9A64XNGVGU,B005ARQV6U,4.0
A3NG7X4APIV649,B00C0NWAPS,3.0
A2ZRG5NOFZ47RK,B0009Y7APU,5.0
A1ODOGXEYECQQ8,B0009MX5R4,5.0
AWNBZSEZ9P8BE,B009SQQF9C,4.0
A8WEXFRWX1ZHH,B0096YOQRY,4.0
AXYM52DNK6NDF,B003ES5ZUU,5.0
A1X2LENOF84LCQ,B00CF7E0R0,2.0
ABAPF3XY1W6JX,B004W2JKWG,4.0
ANEXFROORI6F6,B00030DEQE,5.0
A1VVRA3P6G1TWH,B000I1ZWRC,2.0
ABMF4UC4Z00NT,B000WOK2ZM,5.0
ADLVFFE4VBT8,B002XGDU9M,5.0
AR3EVUQF0AC7R,B008RW6R9Q,4.0
A2W9I628I6SE1U,B00DTPYQBM,3.0
A2V1J3JT5OOZFO,B00CEZBKTO,5.0
A3FEGTOLCWXSV4,B00CD1FB26,4.0
A1R377IPZOKLMM,B001HBIYI6,5.0
A3Q1J68QY1MZQ9,B005IPMIBQ,3.0
AZMY6E8B52L2T,B001M56DI0,5.0
A18HE80910BTZI,B0090J652Y,4.0
A2NB2E5DXE319Z,B005C6CVAE,5.0
A3OXHLG6DIBRW8,B00070QI1I,5.0
A3DOPYDOS49I3T,B000I1ZWRC,5.0
A38C12950IM24P,B00GN6PPXW,4.0
AHQRU3MRORIWQ,B001DULYZG,2.0
A2BIJMB2BITQUM,B009HQCARY,3.0
A2V1J3JT5OOZFO,B00825BZUY,5.0
A1F1A0QQP2XVH5,B00AQRUW4Q,4.0
ACYZXQ2JKPZKT,B00005LENO,4.0
A28BX3MM90A6FI,B000PDR230,3.0
A3QD59N3M7O7KB,B002GYTPAE,4.0
A4H4KYSM2KQ85,B008MWBY6W,5.0
A2KZOIOFXXMC1H,B002FYL7PG,5.0
A2TA40MV2H4O6F,B008UHK3KM,5.0
AI8EMB0HUC6Z5,B00519RW1U,5.0
AKCZIJ6ZHE41D,B003PL0AME,3.0
AWNJAY0M5UI70,B004GF8TIK,5.0
A31ICLWQ9CSHRS,B000QY9KIS,5.0
AO09RWV40IX78,B005TDWY52,4.0
ATMQEI1LKR6VB,B002ZV51DI,4.0
A3VBXQKRM7A4JR,B001UQ6F4S,5.0
A11I1I9QLMAM1A,B00IF0KJTE,5.0
A25C2M3QF9G7OQ,B00CMF0SO4,5.0
A1TY97ZGQT5FGF,B0041OSQ9I,1.0
A3IMALU0RM8UT9,B00011KM38,5.0
A22CW0ZHY3NJH8,B00J80TN7O,5.0
A1435P5AMCPB3X,B003H3NH5W,5.0
A2XIOXRRYX0KZY,B00DR8LA60,5.0
ADZF3QDGSZE7K,B00009USW3,5.0
A3NEAETOSXDBOM,B002FB684E,5.0
A1J75JJ0Q2OEJN,B00BQ5RYI4,5.0
A1AH8033GWKBY7,B000H7NVX4,1.0
AYOMAHLWRQHUG,B001TZWNF0,5.0
A2AY4YUOX2N1BQ,B002OOWC42,5.0
A23ZNGL704AW7O,B001E1Y5O6,5.0
ATDQ9CGCWTT8D,B004TKTOWC,5.0
A2YEOR4XJ8N3QE,B0088CJT4U,4.0
A3M82NO6OU1FHS,B007NZGPAY,4.0
A2AF0NOCM71J0B,B0002EQU6C,5.0
A2PICNZWHEINQC,B00834SJNA,2.0
A2VIYTWXANL343,B0013AV4M4,5.0
A253IOATGMT2UP,B001FO4QHI,5.0
A1NGFGBX2VCQS8,B0097BEFYA,5.0
A25FL6VLD7S23S,B000144I30,5.0
A2WPL6Y08K6ZQH,B005HSG3TC,5.0
A2RU4U1JZ3DMP5,B002UT42UI,4.0
A259MPG6SOL02P,B008R7EVE4,3.0
A3QNQQKJTL76H0,B005ARQV6U,5.0
A1EH2S92FHWZRP,B001DLTDQC,3.0
A3L9E0YI7C5G0W,B008AST7R6,5.0
AFFVUZEGP1FDQ,B002TOJXIA,4.0
AGGAQLXPVGM5D,B008PWUWLC,4.0
A2F7CSE6KT7NI4,B00EH6ZTI6,4.0
A30J7WQV0ZNRXG,B000NK3H4S,5.0
A6VXZ1EEPRTLV,B00005ATMI,5.0
A3FFZQKCA7UOYY,B000OG88KY,5.0
A2QNS95WGN35G9,B001N85NMI,5.0
A2NPN06SYI5VL3,B000TKHBDK,5.0
AWPODHOB4GFWL,B00BAM2PJQ,4.0
AVTJEWTCJ3PBE,B0006I1TRY,5.0
A17V9XL4CWTQ6G,B00BWF5U0M,5.0
A1A535TCGNMVPI,B00FFZD51Q,5.0
A11R5VW7IM6ISQ,B004G8QO8O,4.0
A2SZLNSI5KOQJT,B001R0QBI2,4.0
A2TVH2OBNXYXHV,B001FA1OHW,3.0
A35HNL2VEDK9Z1,B002V88HFE,5.0
AVBLGXSWRN666,B003ES547O,3.0
A1BBYSMT9YCODI,B003EYVP12,5.0
A3VVMIMMTYQV5F,B000FKQ8LA,5.0
A8WEXFRWX1ZHH,B00HF3X5RU,5.0
AQM0K7MBBT4AY,B00904JILO,1.0
AHF4I1FSIHABC,B0026ZPFCK,5.0
A2F4HP0J5VNOYR,B002C7481G,4.0
A54S9CIUV5VNB,B002ZIMEMW,4.0
A2NOW4U7W3F7RI,B00FR8Z75I,5.0
A34JKODTSKCGEN,B000I68BD4,5.0
A2JP9E1H0SF392,B00FJXVRM8,5.0
A1IU4UAV9QIJAI,B001OORMVQ,4.0
A38CHSS1ZAE51B,B003CH1SJU,5.0
A37CEYB95LK6R6,B0078K17WK,5.0
A1SB9BNNGKNX2Z,B001OQC0H0,4.0
A1WXG10FJ353K0,B00DR8LA60,5.0
A1UTM65Y3G9HUL,B007SZ0E1K,5.0
A2W9GX82SLKROQ,B002Z2QDNE,3.0
AHIK7BUXFRMT8,B004GF8TIK,5.0
AUITG1DJ3QUGK,B0063705PE,3.0
ADOR3TR7GDF68,B00BGGDVOO,5.0
A3Q1J68QY1MZQ9,B00DY2Y1OW,4.0
A2PK64OVZA1U8Z,B000097O5F,5.0
A2F4HP0J5VNOYR,B0014IM2RQ,5.0
AFQBS241UKPAZ,B00FPKDPZC,5.0
A2SGAJWXG65464,B004XIT4NO,4.0
A2VH0UT5EQFB6P,B008X1BVH4,3.0
A1J75JJ0Q2OEJN,B001TODUXA,4.0
A6VPK7X53QNAQ,B0000UV2AW,5.0
AX05DBU8IRUWY,B008R7EVE4,3.0
A3NEAETOSXDBOM,B0019EHU8G,5.0
A2TRXEZYU9GYY8,B003CH1SJU,5.0
A1CSRR7FCKBL9M,B000JE7GPY,5.0
A1BT6TL7UCIC5Y,B006ZBWV0K,4.0
A2WF58BAWLVI95,B000ND75CU,3.0
A1X1CEGHTHMBL1,B00BUACE8K,5.0
A267FU71Z01CIH,B004BDOREC,3.0
A233TZONT1OGR0,B000M17AVO,5.0
A3MQAQT8C6D1I7,B00GTGETFG,5.0
A26SO3TOT2TLJE,B001CHHVCU,3.0
A3AG5QAT8L0I3R,B003VOW5WI,4.0
A11I1I9QLMAM1A,B00DQZRQPI,5.0
AZMY6E8B52L2T,B00DQZOD8Q,1.0
A1WF4QNIE2Z3I7,B0034CL2ZI,4.0
A1H4IVXNXWWBLV,B003NRHAH8,3.0
A1R3GN9MEJFXM3,B000QYEN1W,5.0
AU2UJF4I7KAWL,B001SVJUPG,4.0
A11KZ906QD08C5,B000EHUE7I,5.0
ABXANRX4GPYRZ,B004E10KFG,5.0
A6VPK7X53QNAQ,B0001D3K8A,4.0
A38NELQT98S4H8,B001L6LG5K,1.0
A3MQ15651KGVLJ,B000N99BBC,5.0
ABVYGB2TKBO8F,B003MQWN40,5.0
APMYPD97EHUUZ,B002NEG0VO,1.0
ARBKYIVNYWK3C,B009LL9VDG,4.0
ALDAF4VVLFRHP,B00BQ5RY1G,5.0
A35OIWPVTGW3UC,B002QEBMAK,5.0
A2QRXQPHDMFCQV,B009HQCARY,3.0
A1SB9BNNGKNX2Z,B004SKBJYE,5.0
A3VC74TJ06WDDD,B00840353W,5.0
A18HE80910BTZI,B002UUPWP6,5.0
A22CW0ZHY3NJH8,B003FMVCRU,3.0
A3L1VJMHFWONCB,B003VAK16O,4.0
AWPODHOB4GFWL,B005DIQ2OC,5.0
A30UP2KKD5IQEP,B0009YDP7W,5.0
A225G2TFM76GYX,B00066IJPQ,5.0
ADLVFFE4VBT8,B00HQCIDGI,5.0
A313H6238N589,B008N0ATDW,4.0
A2W9GX82SLKROQ,B009AR2MQO,4.0
A362FM6FYA1SYS,B0000A1G05,4.0
A3L9E0YI7C5G0W,B00AANMVNQ,5.0
ASJZT7DM51QEM,B002MCZJ78,3.0
A3OXHLG6DIBRW8,B001PUQ7PG,4.0
A1ZPY91VE3IDN1,B008X9Z9ZQ,5.0
A3GVXKCTFN3YDN,B005LJQNQU,5.0
A2HDTOF8222KN3,B007P4VOWC,5.0
A1T9MILRRZ00F8,B00IVPU6AA,5.0
A250AXLRBVYKB4,B0088CJT4U,5.0
AIFLY2HF8NS8U,B004SBCFLE,5.0
ASJZT7DM51QEM,B006K550J0,4.0
A21GW4L8FO307V,B004S4R5CK,5.0
A3NG7X4APIV649,B00829TIA4,1.0
A3H4S6YO9VNGDZ,B009KY58FE,4.0
A33775AIB1A664,B005KG44V0,1.0
A2G563AC1HME2R,B003FST9EC,5.0
A1OA2ZW406NQXM,B003NVMDWG,5.0
A1MRRMHGV3PN5W,B002VPE1XE,3.0
A23E9QQHJLNGUI,B00829THO6,5.0
A2RIL2NXHE00AQ,B001TI9F8U,4.0
A357B3PUHSVQA,B007B6YPAW,3.0
A17HMM1M7T9PJ1,B00AWLCJ6K,4.0
A2DXENZNO2JT4F,B00CRJWW2G,5.0
A359MYLPLEOF7N,B0056BPUQC,2.0
A1TQZUSOU22E9M,B003W9B4H4,5.0
A32T2H8150OJLU,B00829TIEK,5.0
AS7J4952JB5XR,B005KBB79C,3.0
A1FDV3WPOHREY9,B002MPPHKY,5.0
ANW6EGY12V5XS,B00AYT62HC,1.0
A1UQBFCERIP7VJ,B003XE3X8Q,5.0
A1143YEAZYMYHJ,B0024R4B5C,4.0
ANRS196NKFVUU,B000BQ7GW8,5.0
A2VH0UT5EQFB6P,B007X3VC7W,4.0
A1BBYSMT9YCODI,B001AZP8EW,4.0
A209G57KXCBF4C,B00BBAFUOY,4.0
A3F7USIDJBR8WU,B000L47AHG,5.0
A2XRMQA6PJ5ZJ8,B001V9KG0I,4.0
A3CW0ZLUO5X2B1,B00005AW1H,3.0
A1N5FSCYN4796F,B003I4FHNA,4.0
AJX9A4Q19UTJU,B00DT04I9W,5.0
ATOKT8QYK967L,B00E3RH5W2,5.0
A7UPJYPAH73NC,B0028Y4H1O,4.0
A7EU2BWLLCJY2,B000HDJT4S,5.0
A2SKEQT0WTB954,B001AW8W7A,5.0
A3SVYWA9O1KUQV,B0081OY8B4,5.0
A36IHC0K68NS2,B0038KV2MO,3.0
A37D1ZP8GBHE38,B00G4E2IRE,5.0
AGOH8N902URMW,B009HNK272,5.0
A36K2N527TXXJN,B0051FWA7U,5.0
A3TBMAWIIHKHFN,B002CVU4G0,5.0
A22CW0ZHY3NJH8,B0079UAT0A,5.0
A9DYWY9VOSP1P,B000W09ZTK,5.0
A6KL17KKN0A5L,B00007E7JU,5.0
A3F9CMU8KNAY1M,B004CLYE8C,5.0
A2AEZQ3DGBBLPR,B0000VYJRY,3.0
AIBRTGBN07D6A,B000N99BBC,5.0
A3BNMHRW2R35LK,B00428N9M2,5.0
A2RWHTNM5P3I8Y,B00CE590Z0,4.0
ABMNX856X89CS,B00EOI2SYK,4.0
A2WB7LZ595CR50,B0049MOAHE,3.0
A1W4F91DH3XPB2,B0035JJJQY,2.0
A3DGJMO6VPG6FJ,B00HPMCO4Q,4.0
A2UQK3DAZ8NO2T,B001CBKJGG,3.0
A2L36AGL8CKY3D,B001MXLD4G,5.0
A14JBDSWKPKTZA,B003G2Z1M6,5.0
A3963R7EPE3A7E,B00000JDF5,5.0
A3EK2KTYHJCPB9,B0049MOAHE,3.0
A2NOW4U7W3F7RI,B00004ZCJE,5.0
AAEVGE52KL0DJ,B00GN6PPXW,4.0
A1SB9BNNGKNX2Z,B00008Y0VN,5.0
A26EQ8U96JA92T,B005LIDN00,5.0
AIJQU979J6UFY,B002O3W2OI,3.0
A267FU71Z01CIH,B0079R8KO0,5.0
A1B6O7SAIYG2N0,B0001GMIOE,5.0
AKT8TGIT6VVZ5,B00JC5Y6WM,5.0
A233TZONT1OGR0,B002GYTPAE,4.0
A28621TSIR5EOG,B007WTAJTO,5.0
A3MFORLOKIOEQY,B004DMNT2W,4.0
ASJLXOX1VD4DF,B00CAAJDP6,5.0
A20L63B48RPSOH,B003EYVEVS,4.0
AVFJ327UXPXLF,B005LSZ2TA,5.0
AETQIN7OH0RL9,B004TJ6JH6,4.0
A1BXVZSQOJE6UE,B0062XB9FE,5.0
A1C82BC5GNABOA,B003L1ZYZ6,5.0
AWNBZSEZ9P8BE,B00B5HE3UU,4.0
A2AY4YUOX2N1BQ,B00E362W9O,4.0
A2PZXXPGLXXKZU,B00685ZCZY,3.0
A3KTWUXXB8KKC7,B003XIJ3MW,5.0
A1RL1OTV8IJMVD,B002HWRJBM,4.0
A3H4S6YO9VNGDZ,B000068O16,5.0
A4WEZJOIZIV4U,B00CGUMR2Q,4.0
A2BCDZO1XQLDH,B001AYW91I,3.0
A23NSKTMSPPBTR,B00829THK0,5.0
AZMY6E8B52L2T,B007OY5V68,5.0
A1ILWPH1GHUXE2,B0094S35W4,4.0
A3NHUQ33CFH3VM,B0079TOG82,5.0
A1G650TTTHEAL5,B00DR0PDNE,4.0
A186697K4XKXQL,B005DOUJL8,5.0
A28N2AWOVO2PB,B001FW9QGQ,4.0
A32QOZWIKQDNZX,B001EQ4C8U,5.0
A2AF0NOCM71J0B,B008LTBHYU,4.0
A2NB2E5DXE319Z,B002RM08RE,4.0
A1LD5SE8IZ1H70,B005IVUWHW,5.0
A2L4ZGN7GZJ95T,B00HGLOQ24,4.0
A2QIC4G483SQQA,B0007TOR08,5.0
A39137LW12KK7B,B0013AV4M4,5.0
A257X1MQJO82P2,B007BZRXK2,5.0
A3A4ZAIBQWKOZS,B00AKONZ3U,5.0
A2W9GX82SLKROQ,B007W0XHK6,4.0
AR74YY08IP2WE,B004HW7E7E,3.0
A2WB7LZ595CR50,B005DLDO4U,5.0
A3LGT6UZL99IW1,B004W2JKWG,1.0
A1BT6TL7UCIC5Y,B00176TEGM,5.0
A3L9E0YI7C5G0W,B004EBX5GW,5.0
AW5JSQCHC2ZJO,B000JMJWV2,4.0
A31BD4RXCON7QO,B000I1YIDQ,5.0
ARX7Z3NI6O0F7,B0002L5R78,5.0
A4H4KYSM2KQ85,B008OEHPPM,5.0
A3LZA698SQPCXE,B00746W3HG,5.0
A15J9K7O10A3M6,B001F8SCRE,5.0
A84FLVDK2R5JF,B001OOZU8I,5.0
A2HRHF83I3NDGT,B008HK50ZA,5.0
A2BCDZO1XQLDH,B004CLYEB4,5.0
A3NGOG8Z78AZSD,B004SY5O5K,4.0
A2LLSFQO8O8XNW,B00429N18S,5.0
A1MJMYLRTZ76ZX,B003CGMQ38,4.0
A11KZ906QD08C5,B001AO2274,3.0
A3TAS1AG6FMBQW,B008S4TSAI,5.0
AG2YXYIQ8TLTA,B0038OMEQI,5.0
A20VG5W98SX99L,B001963NZI,3.0
A2DF62DP20RIXF,B006CFU61U,4.0
A8CKH8XB33XGN,B001VEAI74,5.0
A2AF0NOCM71J0B,B003ELOSXM,5.0
AVPNQUVZWMDSX,B002FB7IX4,5.0
A2SPV96SGOEO2,B008EQYRRY,5.0
A1ILWPH1GHUXE2,B0019OZ3OO,2.0
A27ADCSD15F3GL,B004WK3U9W,2.0
A36A1ZYZH8568P,B000LRMS66,3.0
A1MRRMHGV3PN5W,B007Q8GOGI,4.0
A15Q2L6DYRTFIU,B003QVWJM2,5.0
A25KKXUQQ0OLWB,B009WZRCO6,4.0
A3QJU4FEN8PQSZ,B0099SMFP2,5.0
A3MFORLOKIOEQY,B007TSERQO,4.0
A1RL1OTV8IJMVD,B00C8OT7FK,3.0
A1ZU55TM45Y2R8,B006K55662,4.0
A2XCCN239AR1XK,B00D8T886S,4.0
AAXAKFQEAQPWC,B004SBBD8U,5.0
A4D5B7Q8A7PA6,B004CLYEBO,5.0
A32JCI4AK2JTTG,B0073FE1F0,5.0
A1A535TCGNMVPI,B00GDL2PPI,5.0
A3NVZTGPORNPRW,B0023Y9EQC,5.0
AD9ZL63H0VKCZ,B0042X9L6A,4.0
A4WEZJOIZIV4U,B0041Q38NU,5.0
A18YMFFJW974QS,B001DJ9GOS,5.0
AC1YLEFC9AN5X,B002IC0YL8,4.0
